image,voxel volume,voxel size,image volume,image size
00291T1wCE,0.92315674,"[0.4296875, 0.4296875, 5.0]",935.1577758789062,"(178.75, 220.0, 180.0)"
00291T2w,0.92315674,"[0.4296875, 0.4296875, 5.0]",636.0549926757812,"(192.5, 220.0, 180.0)"
00293FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3575.390625,"(180.0, 240.0, 180.0)"
00293T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2593.0404663085938,"(187.5, 250.0, 192.0)"
00293T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1715.6600952148438,"(187.5, 250.0, 192.0)"
00293T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1703.3203125,"(195.0, 240.0, 192.0)"
00294FLAIR,1.1098862,"[0.44921875, 0.44921875, 5.5]",2357.398223876953,"(201.25, 230.0, 187.0)"
00294T1w,0.92315674,"[0.4296875, 0.4296875, 5.0]",2110.3363037109375,"(220.0, 220.0, 170.0)"
00294T1wCE,0.92315674,"[0.4296875, 0.4296875, 5.0]",1494.5907592773438,"(192.5, 220.0, 170.0)"
00294T2w,2.3632812,"[0.6875, 0.6875, 5.0]",1852.8125,"(199.375, 220.0, 170.0)"
00296FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",4081.640625,"(180.0, 240.0, 180.0)"
00296T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1941.680908203125,"(187.5, 250.0, 192.0)"
00296T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1323.699951171875,"(187.5, 250.0, 192.0)"
00296T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1233.984375,"(195.0, 240.0, 192.0)"
00297FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3562.20703125,"(180.0, 240.0, 180.0)"
00297T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2048.492431640625,"(187.5, 250.0, 192.0)"
00297T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1296.0433959960938,"(187.5, 250.0, 192.0)"
00297T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1099.51171875,"(195.0, 240.0, 192.0)"
00298FLAIR,2.636718,"[0.9375, 0.9375, 2.9999993]",4266.209780216217,"(180.0, 240.0, 179.99995708465576)"
00298T1w,0.23841858,"[0.48828125, 0.48828125, 1.0]",4091.7396545410156,"(187.5, 250.0, 192.0)"
00298T1wCE,0.23841858,"[0.48828125, 0.48828125, 1.0]",1728.7731170654297,"(187.5, 250.0, 192.0)"
00298T2w,1.6874996,"[0.75, 0.75, 2.9999993]",1398.937203526497,"(195.0, 240.0, 191.9999542236328)"
00299FLAIR,2.861023,"[0.9765625, 0.9765625, 3.0]",2838.134765625,"(250.0, 250.0, 192.0)"
00299T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2346.038818359375,"(187.5, 250.0, 192.0)"
00299T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1684.1888427734375,"(187.5, 250.0, 192.0)"
00299T2w,0.92315674,"[0.4296875, 0.4296875, 5.0]",1105.9417724609375,"(192.5, 220.0, 160.0)"
00300FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2019.7265625,"(180.0, 240.0, 180.0)"
00300T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1834.869384765625,"(187.5, 250.0, 192.0)"
00300T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1244.5449829101562,"(187.5, 250.0, 192.0)"
00300T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1078.41796875,"(195.0, 240.0, 192.0)"
00301FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3171.97265625,"(180.0, 240.0, 180.0)"
00301T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1619.3389892578125,"(187.5, 250.0, 192.0)"
00301T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1150.1312255859375,"(187.5, 250.0, 192.0)"
00301T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1294.62890625,"(195.0, 240.0, 192.0)"
00303FLAIR,3.0944824,"[1.015625, 1.015625, 3.0]",4100.189208984375,"(195.0, 260.0, 180.0)"
00303T1w,1.0314941,"[1.015625, 1.015625, 1.0]",2130.035400390625,"(195.0, 260.0, 192.0)"
00303T1wCE,1.0314941,"[1.015625, 1.015625, 1.0]",1568.902587890625,"(195.0, 260.0, 192.0)"
00303T2w,3.0944824,"[1.015625, 1.015625, 3.0]",1472.9736328125,"(211.25, 260.0, 192.0)"
00304FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2802.83203125,"(180.0, 240.0, 180.0)"
00304T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1825.3326416015625,"(187.5, 250.0, 192.0)"
00304T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1233.1008911132812,"(187.5, 250.0, 192.0)"
00304T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1260.3515625,"(195.0, 240.0, 192.0)"
00305FLAIR,3.5888672,"[1.09375, 1.09375, 3.0]",2110.25390625,"(280.0, 280.0, 180.0)"
00305T1w,1.1962891,"[1.09375, 1.09375, 1.0]",1766.9189453125,"(280.0, 280.0, 192.0)"
00305T1wCE,1.1962891,"[1.09375, 1.09375, 1.0]",1192.7001953125,"(280.0, 280.0, 192.0)"
00305T2w,3.5888672,"[1.09375, 1.09375, 3.0]",1051.5380859375,"(280.0, 280.0, 180.0)"
00306FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2251.7578125,"(180.0, 240.0, 180.0)"
00306T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2262.115478515625,"(187.5, 250.0, 192.0)"
00306T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1473.4268188476562,"(187.5, 250.0, 192.0)"
00306T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1241.89453125,"(195.0, 240.0, 192.0)"
00308FLAIR,2.636719,"[0.9375, 0.9375, 3.0000002]",2056.6408109664917,"(180.0, 240.0, 180.00001430511475)"
00308T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2120.0180053710938,"(187.5, 250.0, 192.0)"
00308T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1436.2335205078125,"(187.5, 250.0, 192.0)"
00308T2w,2.636719,"[0.9375, 0.9375, 3.0000002]",907.0313320159912,"(195.0, 240.0, 192.00001525878906)"
00309FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3277.44140625,"(180.0, 240.0, 180.0)"
00309T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2223.968505859375,"(187.5, 250.0, 192.0)"
00309T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1564.02587890625,"(187.5, 250.0, 192.0)"
00309T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1133.7890625,"(195.0, 240.0, 192.0)"
00310FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2444.23828125,"(180.0, 240.0, 180.0)"
00310T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1654.6249389648438,"(187.5, 250.0, 192.0)"
00310T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1176.8341064453125,"(187.5, 250.0, 192.0)"
00310T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1162.79296875,"(195.0, 240.0, 192.0)"
00311FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3319.62890625,"(180.0, 240.0, 180.0)"
00311T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2034.1873168945312,"(187.5, 250.0, 192.0)"
00311T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1384.735107421875,"(187.5, 250.0, 192.0)"
00311T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1270.8984375,"(195.0, 240.0, 192.0)"
00312FLAIR,0.71525574,"[0.48828125, 0.48828125, 3.0]",2804.5177459716797,"(203.125, 250.0, 180.0)"
00312T1w,0.92315674,"[0.4296875, 0.4296875, 5.0]",1501.0528564453125,"(178.75, 220.0, 150.0)"
00312T1wCE,0.23841858,"[0.48828125, 0.48828125, 1.0]",2039.9093627929688,"(250.0, 250.0, 192.0)"
00312T2w,0.92315674,"[0.4296875, 0.4296875, 5.0]",1328.4225463867188,"(192.5, 220.0, 150.0)"
00313FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3084.9609375,"(180.0, 240.0, 180.0)"
00313T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1779.5562744140625,"(187.5, 250.0, 192.0)"
00313T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1074.7909545898438,"(187.5, 250.0, 192.0)"
00313T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1057.32421875,"(195.0, 240.0, 192.0)"
00314FLAIR,0.6591797,"[0.46875, 0.46875, 3.0]",2622.8759765625,"(180.0, 240.0, 180.0)"
00314T1w,0.23841858,"[0.48828125, 0.48828125, 1.0]",2279.043197631836,"(187.5, 250.0, 192.0)"
00314T1wCE,0.23841858,"[0.48828125, 0.48828125, 1.0]",1496.3150024414062,"(187.5, 250.0, 192.0)"
00314T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1139.0625,"(195.0, 240.0, 192.0)"
00316FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2196.38671875,"(180.0, 240.0, 180.0)"
00316T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1958.8470458984375,"(187.5, 250.0, 192.0)"
00316T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1358.0322265625,"(187.5, 250.0, 192.0)"
00316T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1028.3203125,"(195.0, 240.0, 192.0)"
00317FLAIR,0.8308889,"[0.42970002, 0.42970017, 4.4999957]",530.9380243420601,"(220.00640869140625, 220.00648498535156, 157.49984979629517)"
00317T1w,0.9889803,"[0.46879983, 0.46879983, 4.5000024]",590.4212350845337,"(240.0255126953125, 240.0255126953125, 153.0000810623169)"
00317T1wCE,0.9889803,"[0.46879983, 0.46879983, 4.5000024]",426.250506401062,"(240.0255126953125, 240.0255126953125, 153.0000810623169)"
00317T2w,0.8308452,"[0.42968795, 0.42968792, 4.5000134]",594.885146856308,"(220.00022888183594, 220.00021362304688, 171.00050735473633)"
00318FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2947.8515625,"(180.0, 240.0, 180.0)"
00318T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2294.5404052734375,"(187.5, 250.0, 192.0)"
00318T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1397.1328735351562,"(187.5, 250.0, 192.0)"
00318T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1603.125,"(195.0, 240.0, 192.0)"
00320FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2570.80078125,"(180.0, 240.0, 180.0)"
00320T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2198.2192993164062,"(187.5, 250.0, 192.0)"
00320T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1600.2655029296875,"(187.5, 250.0, 192.0)"
00320T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1666.40625,"(195.0, 240.0, 192.0)"
00321FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2457.421875,"(180.0, 240.0, 180.0)"
00321T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1540.1840209960938,"(187.5, 250.0, 192.0)"
00321T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1085.2813720703125,"(187.5, 250.0, 192.0)"
00321T2w,2.6367188,"[0.9375, 0.9375, 3.0]",838.4765625,"(195.0, 240.0, 192.0)"
00322FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2061.9140625,"(180.0, 240.0, 180.0)"
00322T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1500.1296997070312,"(187.5, 250.0, 192.0)"
00322T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1105.3085327148438,"(187.5, 250.0, 192.0)"
00322T2w,2.6367188,"[0.9375, 0.9375, 3.0]",917.578125,"(195.0, 240.0, 192.0)"
00324FLAIR,2.636719,"[0.9375, 0.9375, 3.0000002]",3243.1643557548523,"(180.0, 240.0, 180.00001430511475)"
00324T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2143.85986328125,"(187.5, 250.0, 192.0)"
00324T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1465.7974243164062,"(187.5, 250.0, 192.0)"
00324T2w,2.636719,"[0.9375, 0.9375, 3.0000002]",1302.539180278778,"(195.0, 240.0, 192.00001525878906)"
00325FLAIR,2.861023,"[0.9765625, 0.9765625, 3.0]",1722.3358154296875,"(250.0, 250.0, 180.0)"
00325T1w,3.692627,"[0.859375, 0.859375, 5.0]",1469.66552734375,"(192.5, 220.0, 160.0)"
00325T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1847.2671508789062,"(250.0, 250.0, 192.0)"
00325T2w,0.92315674,"[0.4296875, 0.4296875, 5.0]",1141.9448852539062,"(192.5, 220.0, 160.0)"
00327FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2531.25,"(180.0, 240.0, 180.0)"
00327T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2346.9924926757812,"(187.5, 250.0, 192.0)"
00327T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1549.7207641601562,"(187.5, 250.0, 192.0)"
00327T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1336.81640625,"(195.0, 240.0, 192.0)"
00328FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2539.16015625,"(180.0, 240.0, 180.0)"
00328T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1670.83740234375,"(187.5, 250.0, 192.0)"
00328T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1061.4395141601562,"(187.5, 250.0, 192.0)"
00328T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1110.05859375,"(195.0, 240.0, 192.0)"
00329FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2668.359375,"(180.0, 240.0, 180.0)"
00329T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1712.799072265625,"(187.5, 250.0, 192.0)"
00329T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",999.45068359375,"(187.5, 250.0, 192.0)"
00329T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1115.33203125,"(195.0, 240.0, 192.0)"
00331FLAIR,2.861023,"[0.9765625, 0.9765625, 3.0]",2091.4077758789062,"(187.5, 250.0, 192.0)"
00331T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1511.5737915039062,"(187.5, 250.0, 192.0)"
00331T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1013.7557983398438,"(187.5, 250.0, 192.0)"
00331T2w,0.92315674,"[0.4296875, 0.4296875, 5.0]",785.6063842773438,"(192.5, 220.0, 160.0)"
00332FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3620.21484375,"(180.0, 240.0, 180.0)"
00332T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2489.0899658203125,"(187.5, 250.0, 192.0)"
00332T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1610.7559204101562,"(187.5, 250.0, 192.0)"
00332T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1887.890625,"(195.0, 240.0, 192.0)"
00334FLAIR,2.6367185,"[0.9375, 0.9375, 2.9999998]",3208.8864285945892,"(180.0, 240.0, 179.99998569488525)"
00334T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1782.4172973632812,"(187.5, 250.0, 192.0)"
00334T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1090.0497436523438,"(187.5, 250.0, 192.0)"
00334T2w,2.6367185,"[0.9375, 0.9375, 2.9999998]",1426.4647147655487,"(195.0, 240.0, 191.99998474121094)"
00336FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2370.41015625,"(180.0, 240.0, 180.0)"
00336T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1851.0818481445312,"(187.5, 250.0, 192.0)"
00336T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1451.4923095703125,"(187.5, 250.0, 192.0)"
00336T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1223.4375,"(195.0, 240.0, 192.0)"
00338FLAIR,1.8310547,"[0.78125, 0.78125, 3.0]",3874.51171875,"(203.125, 250.0, 180.0)"
00338T1w,2.5830078,"[0.71875, 0.71875, 5.0]",1694.453125,"(230.0, 230.0, 160.0)"
00338T1wCE,2.5830078,"[0.71875, 0.71875, 5.0]",1257.9248046875,"(230.0, 230.0, 160.0)"
00338T2w,1.3178612,"[0.51339287, 0.51339287, 5.0]",1431.1972625255585,"(208.4375034570694, 230.00000381469727, 160.0)"
00339FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3287.98828125,"(180.0, 240.0, 180.0)"
00339T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2058.9828491210938,"(187.5, 250.0, 192.0)"
00339T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1430.511474609375,"(187.5, 250.0, 192.0)"
00339T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1307.8125,"(195.0, 240.0, 192.0)"
00340FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",4289.94140625,"(180.0, 240.0, 180.0)"
00340T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2213.4780883789062,"(187.5, 250.0, 192.0)"
00340T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1681.3278198242188,"(187.5, 250.0, 192.0)"
00340T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1186.5234375,"(195.0, 240.0, 192.0)"
00341FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2399.4140625,"(180.0, 240.0, 180.0)"
00341T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1730.9188842773438,"(187.5, 250.0, 192.0)"
00341T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1119.6136474609375,"(187.5, 250.0, 192.0)"
00341T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1001.953125,"(195.0, 240.0, 192.0)"
00343FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3298.53515625,"(180.0, 240.0, 180.0)"
00343T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1747.13134765625,"(187.5, 250.0, 192.0)"
00343T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1235.0082397460938,"(187.5, 250.0, 192.0)"
00343T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1096.875,"(195.0, 240.0, 192.0)"
00344FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3253.7109375,"(180.0, 240.0, 180.0)"
00344T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2500.5340576171875,"(187.5, 250.0, 192.0)"
00344T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1575.469970703125,"(187.5, 250.0, 192.0)"
00344T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1566.2109375,"(195.0, 240.0, 192.0)"
00346FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3005.859375,"(180.0, 240.0, 180.0)"
00346T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1657.4859619140625,"(187.5, 250.0, 192.0)"
00346T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1312.255859375,"(187.5, 250.0, 192.0)"
00346T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1141.69921875,"(195.0, 240.0, 192.0)"
00347FLAIR,2.6367185,"[0.9375, 0.9375, 2.9999998]",2932.03098487854,"(180.0, 240.0, 179.99998569488525)"
00347T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1895.904541015625,"(187.5, 250.0, 192.0)"
00347T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1281.73828125,"(187.5, 250.0, 192.0)"
00347T2w,2.6367185,"[0.9375, 0.9375, 2.9999998]",1231.3475449085236,"(195.0, 240.0, 191.99998474121094)"
00348FLAIR,0.6591797,"[0.46875, 0.46875, 3.0]",2164.0869140625,"(180.0, 240.0, 180.0)"
00348T1w,0.21457674,"[0.48828125, 0.48828125, 0.90000004]",2219.5817581415176,"(187.5, 250.0, 172.80000686645508)"
00348T1wCE,0.21457674,"[0.48828125, 0.48828125, 0.90000004]",1523.2802495211363,"(187.5, 250.0, 172.80000686645508)"
00348T2w,2.2155762,"[0.859375, 0.859375, 3.0]",886.23046875,"(178.75, 220.0, 192.0)"
00349FLAIR,2.861023,"[0.9765625, 0.9765625, 3.0]",2171.5164184570312,"(250.0, 250.0, 180.0)"
00349T1w,3.692627,"[0.859375, 0.859375, 5.0]",1650.604248046875,"(165.0, 220.0, 160.0)"
00349T1wCE,3.692627,"[0.859375, 0.859375, 5.0]",1056.09130859375,"(165.0, 220.0, 160.0)"
00349T2w,0.92315674,"[0.4296875, 0.4296875, 5.0]",1219.4900512695312,"(165.0, 220.0, 160.0)"
00350FLAIR,1.1098862,"[0.44921875, 0.44921875, 5.5]",1758.0596923828125,"(201.25, 230.0, 176.0)"
00350T1w,1.1098862,"[0.44921875, 0.44921875, 5.5]",1245.2922821044922,"(194.0625, 230.0, 176.0)"
00350T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1665.1153564453125,"(187.5, 250.0, 192.0)"
00350T2w,2.8413086,"[0.71875, 0.71875, 5.5]",960.3623046875,"(195.5, 230.0, 176.0)"
00351FLAIR,0.72006226,"[0.4296875, 0.4296875, 3.8999999]",3964.6627807617188,"(175.3125, 220.0, 155.9999942779541)"
00351T1w,0.23841858,"[1.0, 0.48828125, 0.48828125]",2631.664276123047,"(176.0, 250.0, 250.0)"
00351T1wCE,0.23841858,"[1.0, 0.48828125, 0.48828125]",2106.189727783203,"(176.0, 250.0, 250.0)"
00351T2w,2.4578123,"[0.6875, 0.6875, 5.2]",1403.410828590393,"(178.75, 220.0, 155.9999942779541)"
00352FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2383.59375,"(180.0, 240.0, 180.0)"
00352T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1760.4827880859375,"(187.5, 250.0, 192.0)"
00352T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1295.0897216796875,"(187.5, 250.0, 192.0)"
00352T2w,2.6367188,"[0.9375, 0.9375, 3.0]",938.671875,"(195.0, 240.0, 192.0)"
00353FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2950.48828125,"(180.0, 240.0, 180.0)"
00353T1w,0.95367336,"[1.0, 0.976562, 0.976562]",1988.4089612960815,"(180.0, 249.9998779296875, 249.9998779296875)"
00353T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1302.7191162109375,"(187.5, 250.0, 192.0)"
00353T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1408.0078125,"(195.0, 240.0, 192.0)"
00356FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2995.3125,"(180.0, 240.0, 180.0)"
00356T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2074.2416381835938,"(187.5, 250.0, 192.0)"
00356T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1325.6072998046875,"(187.5, 250.0, 192.0)"
00356T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1555.6640625,"(195.0, 240.0, 192.0)"
00359FLAIR,3.5888672,"[1.09375, 1.09375, 3.0]",3269.4580078125,"(280.0, 280.0, 180.0)"
00359T1w,1.1962891,"[1.09375, 1.09375, 1.0]",1784.86328125,"(280.0, 280.0, 192.0)"
00359T1wCE,1.1962891,"[1.09375, 1.09375, 1.0]",1348.2177734375,"(280.0, 280.0, 192.0)"
00359T2w,3.5888672,"[1.09375, 1.09375, 3.0]",1065.8935546875,"(280.0, 280.0, 180.0)"
00360FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3454.1015625,"(180.0, 240.0, 180.0)"
00360T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2046.5850830078125,"(187.5, 250.0, 192.0)"
00360T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1286.5066528320312,"(187.5, 250.0, 192.0)"
00360T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1186.5234375,"(195.0, 240.0, 192.0)"
00364FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3759.9609375,"(180.0, 240.0, 180.0)"
00364T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2470.0164794921875,"(187.5, 250.0, 192.0)"
00364T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1494.4076538085938,"(187.5, 250.0, 192.0)"
00364T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1616.30859375,"(195.0, 240.0, 192.0)"
00366FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2075.09765625,"(180.0, 240.0, 180.0)"
00366T1w,3.874512,"[0.8984375, 0.8984375, 4.8]",1693.161725282669,"(186.875, 230.0, 168.00000667572021)"
00366T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1527.7862548828125,"(187.5, 250.0, 192.0)"
00366T2w,0.8862305,"[0.4296875, 0.4296875, 4.8]",1039.5484097599983,"(178.75, 220.0, 168.00000667572021)"
00367FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3113.96484375,"(180.0, 240.0, 180.0)"
00367T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1956.939697265625,"(187.5, 250.0, 192.0)"
00367T1wCE,2.86102,"[0.976562, 3.0, 0.976562]",1384.7337226867676,"(249.9998779296875, 204.0, 249.9998779296875)"
00367T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1373.73046875,"(195.0, 240.0, 192.0)"
00369FLAIR,0.55389404,"[0.4296875, 0.4296875, 3.0]",2853.1082153320312,"(192.5, 220.0, 180.0)"
00369T1w,1.1098862,"[0.44921875, 0.44921875, 5.5]",1354.0611267089844,"(194.0625, 230.0, 176.0)"
00369T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1754.7607421875,"(250.0, 250.0, 192.0)"
00369T2w,2.8413086,"[0.71875, 0.71875, 5.5]",1170.619140625,"(195.5, 230.0, 176.0)"
00370FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2668.359375,"(180.0, 240.0, 180.0)"
00370T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1922.607421875,"(187.5, 250.0, 192.0)"
00370T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1320.8389282226562,"(187.5, 250.0, 192.0)"
00370T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1236.62109375,"(195.0, 240.0, 192.0)"
00371FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3638.671875,"(180.0, 240.0, 180.0)"
00371T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1967.4301147460938,"(187.5, 250.0, 192.0)"
00371T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1285.552978515625,"(187.5, 250.0, 192.0)"
00371T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1381.640625,"(195.0, 240.0, 192.0)"
00373FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2718.45703125,"(180.0, 240.0, 180.0)"
00373T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2194.4046020507812,"(187.5, 250.0, 192.0)"
00373T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1459.1217041015625,"(187.5, 250.0, 192.0)"
00373T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1355.2734375,"(195.0, 240.0, 192.0)"
